Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2017-04-11,21.809999465942383,22.979999542236328,21.770000457763672,22.399999618530277,22.399999618530277,13060500,,,,,,,0,0,0
1,2017-04-12,22.450000762939453,22.989999771118164,22.299999237060547,22.959999084472656,22.959999084472656,1745900,0.02469258974538498,,,,,,0,0,0
2,2017-04-13,22.96999931335449,23.01000022888184,22.549999237060547,22.989999771118164,22.989999771118164,549600,0.0013057972428967308,,,0.016536959568712147,,,0,0,0
3,2017-04-17,23.0,23.0,22.6200008392334,22.850000381469727,22.850000381469727,249300,-0.006108194784646292,,,0.01607584973909791,,,-1,0,0
4,2017-04-18,22.81999969482422,24.790000915527344,22.600000381469727,23.90999984741211,23.90999984741211,1125100,0.045345641053741725,,,0.023388300605782494,,,1,0,0
5,2017-04-19,24.0,24.34000015258789,23.899999618530277,23.920000076293945,23.920000076293945,442100,0.00041815718350416385,0.06565399044088144,,0.021465389957692736,,,0,0,0
6,2017-04-20,24.11000061035156,24.38999938964844,23.51000022888184,23.86000061035156,23.86000061035156,740100,-0.002511490021672671,0.03844991067382392,,0.020233402310220586,0.019236189279226126,,-1,1,0
7,2017-04-24,24.100000381469727,24.420000076293945,23.700000762939453,24.200000762939453,24.200000762939453,383100,0.014149222438759474,0.05129333586968654,,0.01852124534023856,0.013609089649001314,,1,1,0
8,2017-04-25,24.200000762939453,24.25,23.93000030517578,24.100000381469727,24.100000381469727,285100,-0.004140808363835303,0.05326072229049748,,0.017967882026175823,0.011135782310372397,,-1,1,0
9,2017-04-26,24.020000457763672,24.38999938964844,23.709999084472656,23.940000534057617,23.940000534057617,443900,-0.006661133887230588,0.0012539473495250556,,0.01761375928724019,0.02472611782406592,,-1,0,0
10,2017-04-27,23.61000061035156,23.850000381469727,23.239999771118164,23.729999542236328,23.729999542236328,221500,-0.008810671280830502,-0.007974881114809719,,0.017378486687023784,0.030084205167015116,,-1,-1,0
